CODIGO_POSTAL;NOMBRE_POBLACION;NOMBRE_MUNICIPIO;NOMBRE_PROVINCIA;NOMBRE_COMUNIDAD;COD_PROVINCIA;COD_MUNICIPIO
01424;SAN ZADORNIL;JURISDICCIÓN DE SAN ZADORNIL;BURGOS;CASTILLA Y LEON;9;192
01424;VILLAFRIA DE SAN ZADORNIL;JURISDICCIÓN DE SAN ZADORNIL;BURGOS;CASTILLA Y LEON;9;192
01425;ASTULEZ;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01425;CARANCA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01425;CARCAMO;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01425;FRESNEDA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01425;OSMA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01425;VILLANAYE;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01426;GURENDES;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01426;MIOMA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01426;NOGRARO;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01426;QUEJO;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01426;VILLANUEVA DE VALDEGOVIA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01426;VALPUESTA;BERBERANA;BURGOS;CASTILLA Y LEON;9;50
01427;ARREO;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01427;VILORIA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01427;SALINAS DE AÑANA;AÑANA;ALAVA;PAIS VASCO;1;49
01427;BOVEDA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01427;CORRO;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01427;QUINTANILLA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01427;TOBILLAS;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01427;VALLUERCA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01428;ARTAZA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01428;BARRON;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01428;ESCOTA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01428;MORILLAS;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01428;ORMIJANA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01428;SUBIJANA-MORILLAS;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01428;MONTEVITE;IRUÑA OKA/IRUÑA DE OCA;ALAVA;PAIS VASCO;1;901
01428;OLLAVARRE;IRUÑA OKA/IRUÑA DE OCA;ALAVA;PAIS VASCO;1;901
01428;GUINEA;VALDEGOVIA/GAUBEA;ALAVA;PAIS VASCO;1;55
01429;ANUCITA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;ARBIGANO;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;BASQUIYUELAS;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;CAICEDO-SOPEYA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;CASTILLO-SOPEYA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;HEREYA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;LASIERRA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;NUVILLA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;PAUL;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;RIBERA ALTA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;TUYO;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01429;VILLALUENGA;ERRIBERAGOITIA/RIBERA ALTA;ALAVA;PAIS VASCO;1;46
01430;ZUAZO DE CUARTANGO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;ANDA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;ANDAGOYA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;APRICANO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;ARCHUA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;ARRIANO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;CATADIANO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;CUARTANGO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;ECHAVARRI-CUARTANGO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;GUILLARTE;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;IYURRIETA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;JOCANO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;LUNA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;MARINDA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;SANTA EULALIA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;SENDADIANO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;TORTURA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;ULLIVARRI-CUARTANGO;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;URBINA DE BASABE;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;URBINA DE EZA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01439;VILLAMANCA;KUARTANGO;ALAVA;PAIS VASCO;1;20
01440;IZARRA;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;ABECIA;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;ABORNICANO;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;BELUNZA;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;GUJULI;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;LARRAZCUETA;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;OYARDO;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;UNZA;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;URCABUSTAIZ;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01449;UZQUIANO;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01450;LARRIMBE;AMURRIO;ALAVA;PAIS VASCO;1;2
01450;LEKAMAÑA;AMURRIO;ALAVA;PAIS VASCO;1;2
01450;LEZAMA;AMURRIO;ALAVA;PAIS VASCO;1;2
01450;INOSO;URKABUSTAIZ;ALAVA;PAIS VASCO;1;54
01468;ALORIA;AMURRIO;ALAVA;PAIS VASCO;1;2
01468;ARTOMAÑA;AMURRIO;ALAVA;PAIS VASCO;1;2
01468;DELIKA;AMURRIO;ALAVA;PAIS VASCO;1;2
01468;SARATXO;AMURRIO;ALAVA;PAIS VASCO;1;2
01468;TERTANGA;AMURRIO;ALAVA;PAIS VASCO;1;2
01470;AMURRIO;AMURRIO;ALAVA;PAIS VASCO;1;2
01470;AYALA/AIARA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01470;ETXEGOIEN;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01474;ARTZINIEGA;ARTZINIEGA;ALAVA;PAIS VASCO;1;4
01474;CAMPIJO;ARTZINIEGA;ALAVA;PAIS VASCO;1;4
01474;GORDELIZ;ARTZINIEGA;ALAVA;PAIS VASCO;1;4
01474;MENDIETA;ARTZINIEGA;ALAVA;PAIS VASCO;1;4
01474;RETES DE TUDELA;ARTZINIEGA;ALAVA;PAIS VASCO;1;4
01474;SANTA COLOMA;ARTZINIEGA;ALAVA;PAIS VASCO;1;4
01474;SOJOGUTI;ARTZINIEGA;ALAVA;PAIS VASCO;1;4
01474;SOXO/SOJO;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01475;MENAGARAI;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01476;RESPALDITZA/RESPALDIZA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01477;AÑES;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01477;COSTERA/OPELLORA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01477;ERBI;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01477;LEJARZO/LEXARTZU;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01477;LLANTENO;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01477;LUXO/LUJO;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01477;RETES DE LLANTENO;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01478;BEOTEGUI;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01478;MENOIO;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01478;OZEKA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01478;QUEJANA/KEXAA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01478;ZUAZA/ZUHATZA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;AGUIÑAGA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;IZORIA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;LUIAONDO;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;MADARIA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;MAROÑO;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;MURGA;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;OLABEZAR;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01479;SALMANTON;AYALA/AIARA;ALAVA;PAIS VASCO;1;10
01510;BETOLAZA;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01510;CIRIANO;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01510;LUCO;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01510;ELOSU;LEGUTIO;ALAVA;PAIS VASCO;1;58
01510;GOIAIN;LEGUTIO;ALAVA;PAIS VASCO;1;58
01510;URBINA;LEGUTIO;ALAVA;PAIS VASCO;1;58
01510;URRUNAGA;LEGUTIO;ALAVA;PAIS VASCO;1;58
01510;GAMARRA MAYOR;VITORIA-GASTEIZ;ALAVA;PAIS VASCO;1;59
01510;GAMARRA MENOR;VITORIA-GASTEIZ;ALAVA;PAIS VASCO;1;59
01510;MIÑANO MAYOR;VITORIA-GASTEIZ;ALAVA;PAIS VASCO;1;59
01510;MIÑAO;VITORIA-GASTEIZ;ALAVA;PAIS VASCO;1;59
01510;RETANA;VITORIA-GASTEIZ;ALAVA;PAIS VASCO;1;59
01520;ARRAZUA-UBARRUNDIA;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;ARROYABE;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;ARZUBIAGA;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;DURANA;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;LANDA;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;MENDIVIL;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;NANCLARES DE GAMBOA;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;ULLIVARRI-GAMBOA;ARRATZUA-UBARRUNDIA;ALAVA;PAIS VASCO;1;8
01520;AMARITA;VITORIA-GASTEIZ;ALAVA;PAIS VASCO;1;59
02049;AGUAS NUEVAS;ALBACETE;ALBACETE;CASTILLA-LA MANCHA;2;3
02100;TARAZONA DE LA MANCHA;TARAZONA DE LA MANCHA;ALBACETE;CASTILLA-LA MANCHA;2;73
02110;LA GINETA ;GINETA , LA;ALBACETE;CASTILLA-LA MANCHA;2;35
02110;LA GRAJUELA ;GINETA , LA;ALBACETE;CASTILLA-LA MANCHA;2;35
02120;PEÑAS DE SAN PEDRO;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02124;ALCADOZO;ALCADOZO;ALBACETE;CASTILLA-LA MANCHA;2;6
02124;CASASOLA;ALCADOZO;ALBACETE;CASTILLA-LA MANCHA;2;6
02124;LA HERRERIA ;ALCADOZO;ALBACETE;CASTILLA-LA MANCHA;2;6
02124;LA NAVAZUELA ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02124;LA NOGUERA ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02125;AYNA;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02125;EL GINETE ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02125;ROYO-ODREA;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02126;EL VILLAREJO ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02126;LA SARGUILLA ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02126;MORISCOTE;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02127;CASA CAÑETE;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02127;LA SOLANA ;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02128;FUENTE DEL PINO;ALCADOZO;ALBACETE;CASTILLA-LA MANCHA;2;6
02128;LA MOLATA ;ALCADOZO;ALBACETE;CASTILLA-LA MANCHA;2;6
02128;MOLINAR;ALCADOZO;ALBACETE;CASTILLA-LA MANCHA;2;6
02128;FONTANAR DE LAS VIÑAS;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02128;LA FUENSANTA ;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02129;CAMPILLO DE LA VIRGEN;POZOHONDO;ALBACETE;CASTILLA-LA MANCHA;2;63
02129;LOS POCICOS ;POZOHONDO;ALBACETE;CASTILLA-LA MANCHA;2;63
02130;BOGARRA;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02136;CASA NUEVA;PATERNA DEL MADERA;ALBACETE;CASTILLA-LA MANCHA;2;58
02136;CORTIJO DE TORTAS;PATERNA DEL MADERA;ALBACETE;CASTILLA-LA MANCHA;2;58
02136;PATERNA DEL MADERA;PATERNA DEL MADERA;ALBACETE;CASTILLA-LA MANCHA;2;58
02137;BATAN DEL PUERTO;PATERNA DEL MADERA;ALBACETE;CASTILLA-LA MANCHA;2;58
02137;RIO MADERA;PATERNA DEL MADERA;ALBACETE;CASTILLA-LA MANCHA;2;58
02138;EL ALTICO ;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02138;LA DEHESA DE VAL ;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02138;LAS MOHEDAS ;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02138;LOS CATALMEREJOS ;PATERNA DEL MADERA;ALBACETE;CASTILLA-LA MANCHA;2;58
02138;ARTEAGA DE ARRIBA;PEÑASCOSA;ALBACETE;CASTILLA-LA MANCHA;2;59
02138;BURRUECO;PEÑASCOSA;ALBACETE;CASTILLA-LA MANCHA;2;59
02138;FUENLABRADA;PEÑASCOSA;ALBACETE;CASTILLA-LA MANCHA;2;59
02139;EL GRIEGO ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02139;LA DEHESA ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02139;CAYADAS DE HACHES DE ABAJO;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02139;CAYADAS HACHES DE ARRIBA;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02139;LAS CASAS DE HACHES ;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02139;POTICHE;BOGARRA;ALBACETE;CASTILLA-LA MANCHA;2;17
02139;LA DEHESA ;LETUR;ALBACETE;CASTILLA-LA MANCHA;2;42
02139;LA DEHESA ;RIÓPAR;ALBACETE;CASTILLA-LA MANCHA;2;67
02140;EL SALOBRAL ;ALBACETE;ALBACETE;CASTILLA-LA MANCHA;2;3
02140;LOS ANGUIJES ;ALBACETE;ALBACETE;CASTILLA-LA MANCHA;2;3
02141;POZOHONDO;POZOHONDO;ALBACETE;CASTILLA-LA MANCHA;2;63
02142;MULLIDAR;LIETOR;ALBACETE;CASTILLA-LA MANCHA;2;44
02142;NAVA DE ABAJO;POZOHONDO;ALBACETE;CASTILLA-LA MANCHA;2;63
02142;NAVA DE ARRIBA;POZOHONDO;ALBACETE;CASTILLA-LA MANCHA;2;63
02150;VALDEGANGA;VALDEGANGA;ALBACETE;CASTILLA-LA MANCHA;2;75
02151;CASAS DE JUAN NUÑEZ;CASAS DE JUAN NÚÑEZ;ALBACETE;CASTILLA-LA MANCHA;2;21
02152;ALATOZ;ALATOZ;ALBACETE;CASTILLA-LA MANCHA;2;2
02153;CARCELEN;CARCELEN;ALBACETE;CASTILLA-LA MANCHA;2;20
02153;CASAS DE JUAN GIL;CARCELEN;ALBACETE;CASTILLA-LA MANCHA;2;20
02154;POZO-LORENTE;POZO-LORENTE;ALBACETE;CASTILLA-LA MANCHA;2;64
02154;VILLAVALIENTE;VILLAVALIENTE;ALBACETE;CASTILLA-LA MANCHA;2;83
02155;TINAJEROS;ALBACETE;ALBACETE;CASTILLA-LA MANCHA;2;3
02156;LA FELIPA ;CHINCHILLA DE MONTE-ARAGÓN;ALBACETE;CASTILLA-LA MANCHA;2;29
02160;LEZUZA;LEZUZA;ALBACETE;CASTILLA-LA MANCHA;2;43
02161;LA YUNQUERA ;LEZUZA;ALBACETE;CASTILLA-LA MANCHA;2;43
02161;TIRIEZ;LEZUZA;ALBACETE;CASTILLA-LA MANCHA;2;43
02161;VANDELARAS DE ABAJO;LEZUZA;ALBACETE;CASTILLA-LA MANCHA;2;43
02161;VANDELARAS DE ARRIBA;LEZUZA;ALBACETE;CASTILLA-LA MANCHA;2;43
02162;ONCEBREROS;HIGUERUELA;ALBACETE;CASTILLA-LA MANCHA;2;39
02162;CASA HITA;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;CASA IDEAS;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;CASA NUEVA DEL CUARTICO;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;CASILLA DE ABAJO;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;CASILLA DE ARRIBA;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;CUARTO ALBORGA;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;EL CUARTICO ;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;LA CHORIZA ;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;LA CHOZA ;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;LA HERRERA ;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02162;ONCEBREROS;HERRERA , LA;ALBACETE;CASTILLA-LA MANCHA;2;38
02200;CASAS-IBAÑEZ;CASAS-IBÁÑEZ;ALBACETE;CASTILLA-LA MANCHA;2;24
02210;ALCALA DEL JUCAR;ALCALÁ DEL JÚCAR;ALBACETE;CASTILLA-LA MANCHA;2;7
02211;CASAS DEL CERRO;ALCALÁ DEL JÚCAR;ALBACETE;CASTILLA-LA MANCHA;2;7
02211;LA GILA ;ALCALÁ DEL JÚCAR;ALBACETE;CASTILLA-LA MANCHA;2;7
02211;TOLOSA;ALCALÁ DEL JÚCAR;ALBACETE;CASTILLA-LA MANCHA;2;7
02212;CASAS DE VES;CASAS DE VES;ALBACETE;CASTILLA-LA MANCHA;2;23
02213;LA PARED ;BALSA DE VES;ALBACETE;CASTILLA-LA MANCHA;2;13
02213;BARRIO DEL SANTUARIO;VILLA DE VES;ALBACETE;CASTILLA-LA MANCHA;2;77
02213;VILLA DE VES;VILLA DE VES;ALBACETE;CASTILLA-LA MANCHA;2;77
02214;LAS ERAS ;ALCALÁ DEL JÚCAR;ALBACETE;CASTILLA-LA MANCHA;2;7
02214;ZULEMA;ALCALÁ DEL JÚCAR;ALBACETE;CASTILLA-LA MANCHA;2;7
02214;BALSA DE VES;BALSA DE VES;ALBACETE;CASTILLA-LA MANCHA;2;13
02214;CANTOBLANCO;BALSA DE VES;ALBACETE;CASTILLA-LA MANCHA;2;13
02214;EL VISO ;BALSA DE VES;ALBACETE;CASTILLA-LA MANCHA;2;13
02215;ALBOREA;ALBOREA;ALBACETE;CASTILLA-LA MANCHA;2;5
02215;CILANCO;VILLATOYA;ALBACETE;CASTILLA-LA MANCHA;2;82
02215;VILLATOYA;VILLATOYA;ALBACETE;CASTILLA-LA MANCHA;2;82
02220;MOTILLEJA;MOTILLEJA;ALBACETE;CASTILLA-LA MANCHA;2;52
02230;MADRIGUERAS;MADRIGUERAS;ALBACETE;CASTILLA-LA MANCHA;2;45
02240;MAHORA;MAHORA;ALBACETE;CASTILLA-LA MANCHA;2;46
02246;NAVAS DE JORQUERA;NAVAS DE JORQUERA;ALBACETE;CASTILLA-LA MANCHA;2;54
02247;CENIZATE;CENIZATE;ALBACETE;CASTILLA-LA MANCHA;2;26
02248;JORQUERA;JORQUERA;ALBACETE;CASTILLA-LA MANCHA;2;41
02249;BORMATE;FUENTEALBILLA;ALBACETE;CASTILLA-LA MANCHA;2;34
02249;ALCOZAREJOS;JORQUERA;ALBACETE;CASTILLA-LA MANCHA;2;41
02249;CALZADA DE VERGARA;JORQUERA;ALBACETE;CASTILLA-LA MANCHA;2;41
02249;CUBAS;JORQUERA;ALBACETE;CASTILLA-LA MANCHA;2;41
02249;MALDONADO;JORQUERA;ALBACETE;CASTILLA-LA MANCHA;2;41
02249;LA RECUEJA ;RECUEJA , LA;ALBACETE;CASTILLA-LA MANCHA;2;66
02250;ABENGIBRE;ABENGIBRE;ALBACETE;CASTILLA-LA MANCHA;2;1
02251;CAMPOALBILLO;FUENTEALBILLA;ALBACETE;CASTILLA-LA MANCHA;2;34
02252;MARIMINGUEZ;ALCALÁ DEL JÚCAR;ALBACETE;CASTILLA-LA MANCHA;2;7
02253;GOLOSALVO;GOLOSALVO;ALBACETE;CASTILLA-LA MANCHA;2;36
02260;FUENTEALBILLA;FUENTEALBILLA;ALBACETE;CASTILLA-LA MANCHA;2;34
02270;VILLAMALEA;VILLAMALEA;ALBACETE;CASTILLA-LA MANCHA;2;79
02300;ALCARAZ;ALCARAZ;ALBACETE;CASTILLA-LA MANCHA;2;8
02310;VIVEROS;VIVEROS;ALBACETE;CASTILLA-LA MANCHA;2;85
02311;POVEDILLA;POVEDILLA;ALBACETE;CASTILLA-LA MANCHA;2;62
02312;CANALEJA;ALCARAZ;ALBACETE;CASTILLA-LA MANCHA;2;8
02312;LA MESTA ;ALCARAZ;ALBACETE;CASTILLA-LA MANCHA;2;8
02312;SOLANILLA;ALCARAZ;ALBACETE;CASTILLA-LA MANCHA;2;8
02313;CERROBLANCO;PEÑASCOSA;ALBACETE;CASTILLA-LA MANCHA;2;59
02313;PEÑASCOSA;PEÑASCOSA;ALBACETE;CASTILLA-LA MANCHA;2;59
02313;ZORIO;PEÑASCOSA;ALBACETE;CASTILLA-LA MANCHA;2;59
02314;EL HORCAJO ;ALCARAZ;ALBACETE;CASTILLA-LA MANCHA;2;8
02314;LA HOZ ;ALCARAZ;ALBACETE;CASTILLA-LA MANCHA;2;8
02314;CILLERUELO;MASEGOSO;ALBACETE;CASTILLA-LA MANCHA;2;47
02314;ITUERO;MASEGOSO;ALBACETE;CASTILLA-LA MANCHA;2;47
02314;MASEGOSO;MASEGOSO;ALBACETE;CASTILLA-LA MANCHA;2;47
02314;PESEBRE;PEÑASCOSA;ALBACETE;CASTILLA-LA MANCHA;2;59
02315;VIANOS;VIANOS;ALBACETE;CASTILLA-LA MANCHA;2;76
02316;REOLID;SALOBRE;ALBACETE;CASTILLA-LA MANCHA;2;70
02316;SALOBRE;SALOBRE;ALBACETE;CASTILLA-LA MANCHA;2;70
02320;BALAZOTE;BALAZOTE;ALBACETE;CASTILLA-LA MANCHA;2;12
02326;CASAS DE ABAJO;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02326;CAYADA JUNCOSA;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02326;CUEVAS DEL MOLINO DOS PIEDRAS;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02326;SAN PEDRO;PEÑAS DE SAN PEDRO;ALBACETE;CASTILLA-LA MANCHA;2;60
02327;EL POZUELO ;AYNA;ALBACETE;CASTILLA-LA MANCHA;2;11
02327;EL MADROYO ;POZUELO;ALBACETE;CASTILLA-LA MANCHA;2;65
02327;LA CASICA ;POZUELO;ALBACETE;CASTILLA-LA MANCHA;2;65
02327;LA ZARZA ;POZUELO;ALBACETE;CASTILLA-LA MANCHA;2;65
02327;POZUELO;POZUELO;ALBACETE;CASTILLA-LA MANCHA;2;65
02328;ARGAMASON;ALBACETE;ALBACETE;CASTILLA-LA MANCHA;2;3
02328;SANTA ANA;ALBACETE;ALBACETE;CASTILLA-LA MANCHA;2;3
02328;SANTA ANA;ALCADOZO;ALBACETE;CASTILLA-LA MANCHA;2;6
02329;BATAN MAZOS;CASAS DE LÁZARO;ALBACETE;CASTILLA-LA MANCHA;2;22
02329;BERRO;CASAS DE LÁZARO;ALBACETE;CASTILLA-LA MANCHA;2;22
02329;CASAS DE LAZARO;CASAS DE LÁZARO;ALBACETE;CASTILLA-LA MANCHA;2;22
02329;CUCHARAL;CASAS DE LÁZARO;ALBACETE;CASTILLA-LA MANCHA;2;22
02329;EL BATAN ;CASAS DE LÁZARO;ALBACETE;CASTILLA-LA MANCHA;2;22
02329;NAVALENGUA;CASAS DE LÁZARO;ALBACETE;CASTILLA-LA MANCHA;2;22
02330;EL JARDIN ;ALCARAZ;ALBACETE;CASTILLA-LA MANCHA;2;8
02331;LOS CHOSPES ;ROBLEDO;ALBACETE;CASTILLA-LA MANCHA;2;68
02332;EL CUBILLO ;ROBLEDO;ALBACETE;CASTILLA-LA MANCHA;2;68
02340;ROBLEDO;ROBLEDO;ALBACETE;CASTILLA-LA MANCHA;2;68
02350;VILLAPALACIOS;VILLAPALACIOS;ALBACETE;CASTILLA-LA MANCHA;2;80
02360;BIENSERVIDA;BIENSERVIDA;ALBACETE;CASTILLA-LA MANCHA;2;16
02400;HELLIN;HELLIN;ALBACETE;CASTILLA-LA MANCHA;2;37
02409;AGRA;HELLIN;ALBACETE;CASTILLA-LA MANCHA;2;37
02409;CAÑADA DE AGRA;HELLIN;ALBACETE;CASTILLA-LA MANCHA;2;37
02409;MINGOGIL;HELLIN;ALBACETE;CASTILLA-LA MANCHA;2;37
02409;NAVA CAMPAÑA;HELLIN;ALBACETE;CASTILLA-LA MANCHA;2;37
02409;RINCON DEL MORO;HELLIN;ALBACETE;CASTILLA-LA MANCHA;2;37
02409;TORRE UCHEA;HELLIN;ALBACETE;CASTILLA-LA MANCHA;2;37
